"symb","open_time","high","low","close","volume","close_time","quote_asset_vol","num_trades","takerbuy_baseasset_vol","takerbuy_quoteasset_vol"
"BTCUSDT","2021-04-16T00:00:00.000000Z",63520.61,60000.0,61334.8,91764.13988399999,"2021-04-16T23:59:59.999999Z",5.647292669615494E9,2639940,43570.023147,2.680750914504573E9
"BTCUSDT","2021-04-17T00:00:00.000000Z",62506.05,59580.91,60006.66,58912.256128,"2021-04-17T23:59:59.999999Z",3.605701810675047E9,2268816,28386.274105999997,1.7377221353795059E9
"BTCUSDT","2021-04-18T00:00:00.000000Z",60499.0,50931.3,56150.01,124882.131824,"2021-04-18T23:59:59.999999Z",6.949379727429153E9,3444089,59404.616809,3.3039530810962176E9
"BTCUSDT","2021-04-19T00:00:00.000000Z",57526.81,54221.58,55633.14,78229.042267,"2021-04-19T23:59:59.999999Z",4.398619580647142E9,2390527,38362.384978999995,2.156617047238732E9
"BTCUSDT","2021-04-20T00:00:00.000000Z",57076.24,53329.96,56425.0,72744.482151,"2021-04-20T23:59:59.999999Z",4.0377013916195264E9,2148820,35519.589727,1.9719169675849755E9
"BTCUSDT","2021-04-21T00:00:00.000000Z",56757.91,53536.020000000004,53787.630000000005,66984.756909,"2021-04-21T23:59:59.999999Z",3.704549578697303E9,2134946,32188.929493,1.780065583272094E9
"BTCUSDT","2021-04-22T00:00:00.000000Z",55521.48,50500.0,51690.96,104656.631337,"2021-04-22T23:59:59.999999Z",5.594983857318091E9,2744621,50550.77147000001,2.7037452863887053E9
"BTCUSDT","2021-04-23T00:00:00.000000Z",52131.85,47500.0,51125.14,132230.780719,"2021-04-23T23:59:59.999999Z",6.571097317467917E9,2888237,63769.621253,3.1703927940548844E9
"BTCUSDT","2021-04-24T00:00:00.000000Z",51166.22,48657.14,50047.840000000004,55361.512573,"2021-04-24T23:59:59.999999Z",2.762081002878663E9,1164985,26782.233007,1.3366077098567975E9
"BTCUSDT","2021-04-25T00:00:00.000000Z",50567.91,46930.0,49066.770000000004,58255.645004,"2021-04-25T23:59:59.999999Z",2.8678583151873198E9,1475479,27767.331393999997,1.3679208715281663E9
"BTCUSDT","2021-04-26T00:00:00.000000Z",54356.62,48753.44,54001.39,86310.802124,"2021-04-26T23:59:59.999999Z",4.555688503397387E9,2174544,43183.936749,2.2773755068553133E9
"BTCUSDT","2021-04-27T00:00:00.000000Z",55460.0,53222.0,55011.97,54064.034674999995,"2021-04-27T23:59:59.999999Z",2.9497193283669896E9,1568666,25631.074629,1.3987318011763363E9
"BTCUSDT","2021-04-28T00:00:00.000000Z",56428.0,53813.16,54846.22,55130.459015,"2021-04-28T23:59:59.999999Z",3.0202427875066776E9,1830042,26762.033422,1.466278915015322E9
"BTCUSDT","2021-04-29T00:00:00.000000Z",55195.840000000004,52330.94,53555.0,52486.019454999994,"2021-04-29T23:59:59.999999Z",2.823220335476041E9,1763676,25339.743902,1.3628211679325395E9
"BTCUSDT","2021-04-30T00:00:00.000000Z",57963.0,53013.01,57694.270000000004,68578.910045,"2021-04-30T23:59:59.999999Z",3.808187372739379E9,2267648,35634.129087,1.9788665362241778E9
"BTCUSDT","2021-05-01T00:00:00.000000Z",58458.07,56956.14,57800.37,42600.351836,"2021-05-01T23:59:59.999999Z",2.4603429548425207E9,1743013,20574.810225999998,1.1883549720137234E9
"BTCUSDT","2021-05-02T00:00:00.000000Z",57911.020000000004,56035.25,56578.21,36812.878863,"2021-05-02T23:59:59.999999Z",2.089763230439627E9,1371638,18172.891836,1.0315696324391577E9
"BTCUSDT","2021-05-03T00:00:00.000000Z",58981.44,56435.0,57169.39,57649.931286,"2021-05-03T23:59:59.999999Z",3.337604542627381E9,2102128,28536.055533,1.6522861741582646E9
"BTCUSDT","2021-05-04T00:00:00.000000Z",57200.0,53046.69,53200.01,85324.625903,"2021-05-04T23:59:59.999999Z",4.705402064300975E9,2492629,41029.688246,2.2627945038147497E9
"BTCUSDT","2021-05-05T00:00:00.000000Z",58069.82,52900.0,57436.11,77263.92343899999,"2021-05-05T23:59:59.999999Z",4.327994296151437E9,2378119,38729.475016,2.1705395117772765E9
"BTCUSDT","2021-05-06T00:00:00.000000Z",58360.0,55200.0,56393.68,70181.671908,"2021-05-06T23:59:59.999999Z",3.9922895277370973E9,2459881,34248.899643,1.9492102816920164E9
"BTCUSDT","2021-05-07T00:00:00.000000Z",58650.0,55241.630000000005,57314.75,74542.747829,"2021-05-07T23:59:59.999999Z",4.2393744874747725E9,2361692,36877.602566,2.0976093972297568E9
"BTCUSDT","2021-05-08T00:00:00.000000Z",59500.0,56900.0,58862.05,69709.906028,"2021-05-08T23:59:59.999999Z",4.079553831988064E9,2311378,34329.699155999995,2.009442622588905E9
"BTCUSDT","2021-05-09T00:00:00.000000Z",59300.0,56235.66,58240.840000000004,69806.11991000001,"2021-05-09T23:59:59.999999Z",4.043552701506598E9,2170139,34301.050457,1.987959541940182E9
"BTCUSDT","2021-05-10T00:00:00.000000Z",59500.0,53400.0,55816.14,89586.34925000001,"2021-05-10T23:59:59.999999Z",5.131782639966137E9,2575419,43057.977029,2.4682014979675713E9
"BTCUSDT","2021-05-11T00:00:00.000000Z",56862.43,54370.0,56670.020000000004,64329.540550000005,"2021-05-11T23:59:59.999999Z",3.5830306547630186E9,1911480,30880.828339,1.7200755882236335E9
"BTCUSDT","2021-05-12T00:00:00.000000Z",58000.01,48600.0,49631.32,99842.789836,"2021-05-12T23:59:59.999999Z",5.476115093110468E9,2676826,48299.826001,2.654897646092577E9
"BTCUSDT","2021-05-13T00:00:00.000000Z",51367.19,46000.0,49670.97,147332.002121,"2021-05-13T23:59:59.999999Z",7.3036946886014E9,3570506,71742.003359,3.558735468004595E9
"BTCUSDT","2021-05-14T00:00:00.000000Z",51483.0,48799.75,49841.450000000004,80082.204306,"2021-05-14T23:59:59.999999Z",4.015904915407911E9,2095860,37184.128863,1.8641626205027144E9
"BTCUSDT","2021-05-15T00:00:00.000000Z",50700.0,46555.0,46762.99,89437.44935899999,"2021-05-15T23:59:59.999999Z",4.350775846517358E9,2286791,42257.918462999995,2.0563028448610208E9
"BTCUSDT","2021-05-16T00:00:00.000000Z",49795.89,43825.39,46431.5,114269.812775,"2021-05-16T23:59:59.999999Z",5.367497608115901E9,2661295,53797.590876999995,2.528671396108019E9
"BTCUSDT","2021-05-17T00:00:00.000000Z",46686.0,42001.0,43538.04,166657.17273599998,"2021-05-17T23:59:59.999999Z",7.346755531933858E9,3216821,80610.146581,3.5557557563229213E9
"BTCUSDT","2021-05-18T00:00:00.000000Z",45799.29,42250.020000000004,42849.78,116979.86078399999,"2021-05-18T23:59:59.999999Z",5.146670282547902E9,2561165,55703.00041000001,2.45084877921598E9
"BTCUSDT","2021-05-19T00:00:00.000000Z",43584.9,30000.0,36690.090000000004,354347.24316099996,"2021-05-19T23:59:59.999999Z",1.3477694934871798E10,6331062,168271.347308,6.410032516523525E9
"BTCUSDT","2021-05-20T00:00:00.000000Z",42451.67,34850.0,40526.64,203017.596923,"2021-05-20T23:59:59.999999Z",8.019897067176221E9,4269898,100167.12641299999,3.9596459132324944E9
"BTCUSDT","2021-05-21T00:00:00.000000Z",42200.0,33488.0,37252.01,202100.888258,"2021-05-21T23:59:59.999999Z",7.713346610274129E9,3993336,94002.431409,3.59174938678765E9
"BTCUSDT","2021-05-22T00:00:00.000000Z",38829.0,35200.62,37449.73,126542.243689,"2021-05-22T23:59:59.999999Z",4.7305676476744E9,2716691,63310.452011999994,2.367081500530058E9
"BTCUSDT","2021-05-23T00:00:00.000000Z",38270.64,31111.010000000002,34655.25,217136.04659299998,"2021-05-23T23:59:59.999999Z",7.431242463203841E9,4082004,104637.659409,3.5842593197463813E9
"BTCUSDT","2021-05-24T00:00:00.000000Z",39920.0,34031.0,38796.29,161630.89397099998,"2021-05-24T23:59:59.999999Z",5.996773032151344E9,3510578,81584.825314,3.031032098518881E9
"BTCUSDT","2021-05-25T00:00:00.000000Z",39791.770000000004,36419.62,38324.72,111996.228404,"2021-05-25T23:59:59.999999Z",4.253519579378729E9,2508310,54153.536814,2.0574636099509108E9
"BTCUSDT","2021-05-26T00:00:00.000000Z",40841.0,37800.44,39241.91,104780.77339599999,"2021-05-26T23:59:59.999999Z",4.113717505263554E9,2432319,50485.076993999995,1.9834233415599246E9
"BTCUSDT","2021-05-27T00:00:00.000000Z",40411.14,37134.270000000004,38529.98,86547.158794,"2021-05-27T23:59:59.999999Z",3.3614135260535436E9,2102182,42256.012801,1.6416815535291371E9
"BTCUSDT","2021-05-28T00:00:00.000000Z",38877.83,34684.0,35663.49,135377.62972,"2021-05-28T23:59:59.999999Z",4.926260941933614E9,2659178,64327.281853,2.3410606890734587E9
"BTCUSDT","2021-05-29T00:00:00.000000Z",37338.58,33632.76,34605.15,112663.092689,"2021-05-29T23:59:59.999999Z",3.9498433353225946E9,2169643,54284.199651999996,1.9043456687790062E9
"BTCUSDT","2021-05-30T00:00:00.000000Z",36488.0,33379.0,35641.270000000004,73535.386967,"2021-05-30T23:59:59.999999Z",2.601994948148242E9,1559892,37406.813902999995,1.324617922554574E9
"BTCUSDT","2021-05-31T00:00:00.000000Z",37499.0,34153.840000000004,37253.81,94160.73528899999,"2021-05-31T23:59:59.999999Z",3.4060477348311286E9,1896359,46337.932504,1.6777967240573616E9
"BTCUSDT","2021-06-01T00:00:00.000000Z",37894.81,35666.0,36693.090000000004,81234.66377000001,"2021-06-01T23:59:59.999999Z",2.973928300375587E9,1760417,40291.834851,1.475008291233647E9
"BTCUSDT","2021-06-02T00:00:00.000000Z",38225.0,35920.0,37568.68,67587.372495,"2021-06-02T23:59:59.999999Z",2.5234625756884375E9,1530915,34328.496287,1.2818544749120827E9
"BTCUSDT","2021-06-03T00:00:00.000000Z",39476.0,37170.0,39246.79,75889.106011,"2021-06-03T23:59:59.999999Z",2.930945325709207E9,1949658,38664.297848999995,1.493504667613802E9
"BTCUSDT","2021-06-04T00:00:00.000000Z",39289.07,35555.15,36829.0,91317.799245,"2021-06-04T23:59:59.999999Z",3.3793997549305224E9,1926311,43105.971730000005,1.5950981529668267E9
"BTCUSDT","2021-06-05T00:00:00.000000Z",37925.0,34800.0,35513.200000000004,70459.62149,"2021-06-05T23:59:59.999999Z",2.5605471168364053E9,1463754,34397.77436,1.2497081712723916E9
"BTCUSDT","2021-06-06T00:00:00.000000Z",36480.0,35222.0,35796.31,47650.206636999996,"2021-06-06T23:59:59.999999Z",1.7118570750471694E9,993430,23661.260636,8.502042507625557E8
"BTCUSDT","2021-06-07T00:00:00.000000Z",36900.0,33300.0,33552.79,77574.952573,"2021-06-07T23:59:59.999999Z",2.755673601713914E9,1532260,36431.560586,1.295757611708646E9
"BTCUSDT","2021-06-08T00:00:00.000000Z",34068.01,31000.0,33380.81,123251.18903699999,"2021-06-08T23:59:59.999999Z",4.030784324609684E9,2074885,60095.990201,1.966354847569198E9
"BTCUSDT","2021-06-09T00:00:00.000000Z",37534.79,32396.82,37388.05,136607.597517,"2021-06-09T23:59:59.999999Z",4.794741674438823E9,2601479,68790.289265,2.4157896750859303E9
"BTCUSDT","2021-06-10T00:00:00.000000Z",38491.0,35782.0,36675.72,109527.28494299999,"2021-06-10T23:59:59.999999Z",4.0629571623643003E9,2231430,53639.424022,1.9904860792177143E9
"BTCUSDT","2021-06-11T00:00:00.000000Z",37680.4,35936.770000000004,37331.98,78466.0053,"2021-06-11T23:59:59.999999Z",2.903043643310072E9,1727645,39406.719224,1.4586194332768435E9
"BTCUSDT","2021-06-12T00:00:00.000000Z",37463.63,34600.36,35546.11,87717.54999000001,"2021-06-12T23:59:59.999999Z",3.1323873265375133E9,1719650,42571.205313,1.5204327342999089E9
"BTCUSDT","2021-06-13T00:00:00.000000Z",39380.0,34757.0,39020.57,86921.025555,"2021-06-13T23:59:59.999999Z",3.20899152163768E9,1894103,45675.273616,1.6886113584117024E9
"BTCUSDT","2021-06-14T00:00:00.000000Z",41064.05,38730.0,40516.29,108522.391949,"2021-06-14T23:59:59.999999Z",4.3203076467653885E9,2185089,53645.908744,2.135285912620505E9
"BTCUSDT","2021-06-15T00:00:00.000000Z",41330.0,39506.4,40144.04,80679.622838,"2021-06-15T23:59:59.999999Z",3.2477467136274104E9,1931890,39428.829725999996,1.587381565815413E9
"BTCUSDT","2021-06-16T00:00:00.000000Z",40527.14,38116.01,38349.01,87771.976937,"2021-06-16T23:59:59.999999Z",3.4505560416005836E9,2134897,42137.242250999996,1.6571356748230214E9
"BTCUSDT","2021-06-17T00:00:00.000000Z",39559.88,37365.0,38092.97,79541.30711899999,"2021-06-17T23:59:59.999999Z",3.065622530039886E9,1620210,37936.812673,1.4627296771158254E9
"BTCUSDT","2021-06-18T00:00:00.000000Z",38202.840000000004,35129.29,35819.840000000004,95228.04293499999,"2021-06-18T23:59:59.999999Z",3.5078681263062024E9,1809253,44824.436567,1.6516136413868167E9
"BTCUSDT","2021-06-19T00:00:00.000000Z",36457.0,34803.520000000004,35483.72,68712.449461,"2021-06-19T23:59:59.999999Z",2.4538175347771688E9,1212278,33788.293345,1.2070824817647178E9
"BTCUSDT","2021-06-20T00:00:00.000000Z",36137.72,33336.0,35600.16,89878.17085000001,"2021-06-20T23:59:59.999999Z",3.1246343368407607E9,1691871,44194.067386999996,1.5373850554929118E9
"BTCUSDT","2021-06-21T00:00:00.000000Z",35750.0,31251.23,31608.93,168778.87315899998,"2021-06-21T23:59:59.999999Z",5.545926077788067E9,2688993,81297.469751,2.6710331401889787E9
"BTCUSDT","2021-06-22T00:00:00.000000Z",33298.78,28805.0,32509.56,204208.17976199999,"2021-06-22T23:59:59.999999Z",6.406159197076789E9,3113977,99149.18226599999,3.1154653629670815E9
"BTCUSDT","2021-06-23T00:00:00.000000Z",34881.0,31683.0,33678.07,126966.100563,"2021-06-23T23:59:59.999999Z",4.282250433919445E9,2026228,63340.033137,2.136458765586804E9
"BTCUSDT","2021-06-24T00:00:00.000000Z",35298.0,32286.57,34663.090000000004,86625.80426,"2021-06-24T23:59:59.999999Z",2.925373222105977E9,1531230,43994.708298,1.486960778326773E9
"BTCUSDT","2021-06-25T00:00:00.000000Z",35500.0,31275.0,31584.45,116061.130356,"2021-06-25T23:59:59.999999Z",3.8461205426572967E9,2094932,55656.156252,1.8460782783047826E9
"BTCUSDT","2021-06-26T00:00:00.000000Z",32730.0,30151.0,32283.65,107820.37528699999,"2021-06-26T23:59:59.999999Z",3.3764154517931237E9,1814051,52978.159256,1.659918820240478E9
"BTCUSDT","2021-06-27T00:00:00.000000Z",34749.0,31973.45,34700.340000000004,96613.244211,"2021-06-27T23:59:59.999999Z",3.199980157750333E9,1799875,48772.529180000005,1.6163480304826243E9
"BTCUSDT","2021-06-28T00:00:00.000000Z",35297.71,33862.72,34494.89,82222.267819,"2021-06-28T23:59:59.999999Z",2.8371227795244017E9,1868627,40552.292180000004,1.3998614311646347E9
"BTCUSDT","2021-06-29T00:00:00.000000Z",36600.0,34225.43,35911.73,90788.79622,"2021-06-29T23:59:59.999999Z",3.233947791863388E9,1673802,45376.587629,1.6160930048521647E9
"BTCUSDT","2021-06-30T00:00:00.000000Z",36100.0,34017.55,35045.0,77152.197634,"2021-06-30T23:59:59.999999Z",2.688939291095673E9,1301036,37035.769673999996,1.2908733462241623E9
"BTCUSDT","2021-07-01T00:00:00.000000Z",35057.57,32711.0,33504.69,71708.266112,"2021-07-01T23:59:59.999999Z",2.4108095953904567E9,1240681,34986.055016,1.176002216565681E9
"BTCUSDT","2021-07-02T00:00:00.000000Z",33977.04,32699.0,33786.55,56172.181377999994,"2021-07-02T23:59:59.999999Z",1.8701930423935368E9,1176457,27271.658004999998,9.082035113411496E8
"BTCUSDT","2021-07-03T00:00:00.000000Z",34945.61,33316.73,34669.13,43044.578641,"2021-07-03T23:59:59.999999Z",1.4784230235034828E9,1078278,21331.875045,7.325862264725717E8
"BTCUSDT","2021-07-04T00:00:00.000000Z",35967.85,34357.15,35286.51,43703.475789,"2021-07-04T23:59:59.999999Z",1.5444582123926332E9,1164970,21180.335069,7.481873942395809E8
"BTCUSDT","2021-07-05T00:00:00.000000Z",35293.78,33125.55,33690.14,64123.874245,"2021-07-05T23:59:59.999999Z",2.1834062574938293E9,1109367,31489.855371999998,1.071967415425311E9
"BTCUSDT","2021-07-06T00:00:00.000000Z",35118.88,33532.0,34220.01,58210.596349,"2021-07-06T23:59:59.999999Z",1.9916911009482656E9,1184687,27801.954492999997,9.512690240379496E8
"BTCUSDT","2021-07-07T00:00:00.000000Z",35059.090000000004,33777.770000000004,33862.12,53807.521674999996,"2021-07-07T23:59:59.999999Z",1.857658028480804E9,1041416,27294.923927,9.419845879756222E8
"BTCUSDT","2021-07-08T00:00:00.000000Z",33929.64,32077.0,32875.71,70136.48032,"2021-07-08T23:59:59.999999Z",2.304973020298715E9,1257892,35104.655224999995,1.152928339821843E9
"BTCUSDT","2021-07-09T00:00:00.000000Z",34100.0,32261.07,33815.81,47153.939899,"2021-07-09T23:59:59.999999Z",1.5629582393913763E9,1236351,23660.068601,7.842886111325287E8
"BTCUSDT","2021-07-10T00:00:00.000000Z",34262.0,33004.78,33502.87,34761.175468,"2021-07-10T23:59:59.999999Z",1.1717901110829954E9,865508,17012.759197,5.736384065470238E8
"BTCUSDT","2021-07-11T00:00:00.000000Z",34666.0,33306.47,34258.99,31572.647448,"2021-07-11T23:59:59.999999Z",1.0700330131920447E9,952891,16434.537507999998,5.573367886966077E8
"BTCUSDT","2021-07-12T00:00:00.000000Z",34678.43,32658.34,33086.63,48181.403761999994,"2021-07-12T23:59:59.999999Z",1.620646741334963E9,1176847,22602.907305999997,7.598779110350466E8
"BTCUSDT","2021-07-13T00:00:00.000000Z",33340.0,32202.25,32729.77,41126.361008,"2021-07-13T23:59:59.999999Z",1.3485830170103428E9,956053,19588.278507,6.425767166041436E8
"BTCUSDT","2021-07-14T00:00:00.000000Z",33114.03,31550.0,32820.020000000004,46777.823484,"2021-07-14T23:59:59.999999Z",1.5156920749875476E9,1123129,22516.485719,7.300090680708964E8
"BTCUSDT","2021-07-15T00:00:00.000000Z",33185.25,31133.0,31880.0,51639.576353,"2021-07-15T23:59:59.999999Z",1.6520779654365602E9,1099367,24866.405787,7.95831015696149E8
"BTCUSDT","2021-07-16T00:00:00.000000Z",32249.18,31020.0,31383.87,48499.864153999995,"2021-07-16T23:59:59.999999Z",1.5383427115796566E9,1067591,23963.744568,7.602747445520706E8
"BTCUSDT","2021-07-17T00:00:00.000000Z",31955.920000000002,31164.31,31520.07,34012.242132,"2021-07-17T23:59:59.999999Z",1.0728159663363075E9,883442,16649.051308,5.2524002382137984E8
"BTCUSDT","2021-07-18T00:00:00.000000Z",32435.0,31108.97,31778.56,35923.716186,"2021-07-18T23:59:59.999999Z",1.1409643656466014E9,760979,17554.182653,5.577097811191803E8
"BTCUSDT","2021-07-19T00:00:00.000000Z",31899.0,30407.440000000002,30839.65,47340.468498999995,"2021-07-19T23:59:59.999999Z",1.470563281936503E9,846029,22709.510045,7.054800911446748E8
"BTCUSDT","2021-07-20T00:00:00.000000Z",31063.07,29278.0,29790.350000000002,61034.049017,"2021-07-20T23:59:59.999999Z",1.821230700020391E9,1062139,28424.825050000003,8.478552591399381E8
"BTCUSDT","2021-07-21T00:00:00.000000Z",32858.0,29482.61,32144.510000000002,82796.265128,"2021-07-21T23:59:59.999999Z",2.6031407060822244E9,1415058,42584.672219,1.3383564055419319E9
"BTCUSDT","2021-07-22T00:00:00.000000Z",32591.350000000002,31708.0,32287.83,46148.092433,"2021-07-22T23:59:59.999999Z",1.4827635449505363E9,1000742,23274.512805,7.478485288767201E8
"BTCUSDT","2021-07-23T00:00:00.000000Z",33650.0,31924.32,33634.090000000004,50112.863626,"2021-07-23T23:59:59.999999Z",1.6319470030730467E9,1394786,25018.977079,8.153910411933738E8
"BTCUSDT","2021-07-24T00:00:00.000000Z",34500.0,33401.14,34258.14,47977.550138,"2021-07-24T23:59:59.999999Z",1.6250462584365523E9,1196914,23937.617813999997,8.109832580424594E8
"BTCUSDT","2021-07-25T00:00:00.000000Z",35398.0,33851.12,35381.020000000004,47852.928313,"2021-07-25T23:59:59.999999Z",1.6469355528055446E9,1245775,24632.1493,8.4832077542419E8
"BTCUSDT","2021-07-26T00:00:00.000000Z",40550.0,35205.78,37237.6,152452.512724,"2021-07-26T23:59:59.999999Z",5.832475057065677E9,3330102,77191.346075,2.95329677315355E9
"BTCUSDT","2021-07-27T00:00:00.000000Z",39542.61,36383.0,39457.87,88397.26701499999,"2021-07-27T23:59:59.999999Z",3.335658261995547E9,1938478,45137.303438999996,1.7038105163378596E9
"BTCUSDT","2021-07-28T00:00:00.000000Z",40900.0,38772.0,40019.56,101344.528441,"2021-07-28T23:59:59.999999Z",4.0408894616615276E9,2631048,49019.136276,1.954994215004612E9
"BTCUSDT","2021-07-29T00:00:00.000000Z",40640.0,39200.0,40016.48,53998.439283,"2021-07-29T23:59:59.999999Z",2.1541906973453183E9,1428738,26700.926244,1.0655053745052506E9
"BTCUSDT","2021-07-30T00:00:00.000000Z",42316.71,38313.23,42206.37,73602.784805,"2021-07-30T23:59:59.999999Z",2.9398335413815365E9,1797012,37730.426862,1.5091727462039788E9
"BTCUSDT","2021-07-31T00:00:00.000000Z",42448.0,41000.15,41461.83,44849.791012,"2021-07-31T23:59:59.999999Z",1.8682855108846786E9,1565380,22844.24505,9.518878556214968E8
"BTCUSDT","2021-08-01T00:00:00.000000Z",42599.0,39422.01,39845.44,53953.186325999995,"2021-08-01T23:59:59.999999Z",2.2275672714878654E9,1603964,25796.753795,1.0665796088398236E9
"BTCUSDT","2021-08-02T00:00:00.000000Z",40480.01,38690.0,39147.82,50837.351954,"2021-08-02T23:59:59.999999Z",2.0109280035944088E9,1162878,24558.005342999997,9.715967209467591E8
"BTCUSDT","2021-08-03T00:00:00.000000Z",39780.0,37642.03,38207.05,57117.435852999995,"2021-08-03T23:59:59.999999Z",2.195360658567329E9,1379871,27683.466598,1.0641187818498572E9
"BTCUSDT","2021-08-04T00:00:00.000000Z",39969.66,37508.56,39723.18,52329.352430000006,"2021-08-04T23:59:59.999999Z",2.0287927781848047E9,1220555,26804.211169,1.0393470515555265E9
"BTCUSDT","2021-08-05T00:00:00.000000Z",41350.0,37332.700000000004,40862.46,84343.75562099999,"2021-08-05T23:59:59.999999Z",3.3145277383397326E9,1913281,41673.129081,1.638359889802016E9
"BTCUSDT","2021-08-06T00:00:00.000000Z",43392.43,39853.86,42836.87,75753.941347,"2021-08-06T23:59:59.999999Z",3.1480224599161587E9,2223356,38278.004757999995,1.5916343141008012E9
"BTCUSDT","2021-08-07T00:00:00.000000Z",44700.0,42446.41,44572.54,73396.740808,"2021-08-07T23:59:59.999999Z",3.1974073260367928E9,2258213,37355.623845,1.6278659238789735E9
"BTCUSDT","2021-08-08T00:00:00.000000Z",45310.0,43261.0,43794.37,69329.092698,"2021-08-08T23:59:59.999999Z",3.07492473487934E9,1857112,34099.15066,1.5124511403989158E9
"BTCUSDT","2021-08-09T00:00:00.000000Z",46454.15,42779.0,46253.4,74587.884845,"2021-08-09T23:59:59.999999Z",3.3628702862581177E9,2130595,38464.60543,1.7356186668181322E9
"BTCUSDT","2021-08-10T00:00:00.000000Z",46700.0,44589.46,45584.99,53814.643421,"2021-08-10T23:59:59.999999Z",2.4524858239336543E9,1951330,26592.369314,1.2123384347318356E9
"BTCUSDT","2021-08-11T00:00:00.000000Z",46743.47,45341.14,45511.0,52734.901976999994,"2021-08-11T23:59:59.999999Z",2.4327887698326964E9,1862925,27064.393842999998,1.2489292988285875E9
"BTCUSDT","2021-08-12T00:00:00.000000Z",46218.12,43770.0,44399.0,55266.108780999995,"2021-08-12T23:59:59.999999Z",2.4787585248641763E9,1623329,26765.088040000002,1.200329050573911E9
"BTCUSDT","2021-08-13T00:00:00.000000Z",47886.0,44217.39,47800.0,48239.370430999996,"2021-08-13T23:59:59.999999Z",2.2394357011177917E9,1804716,25367.988235999997,1.1773917880929902E9
"BTCUSDT","2021-08-14T00:00:00.000000Z",48144.0,45971.03,47068.51,46114.359022,"2021-08-14T23:59:59.999999Z",2.166461458668249E9,1849556,22999.528519,1.0807417656874592E9
"BTCUSDT","2021-08-15T00:00:00.000000Z",47372.270000000004,45500.0,46973.82,42110.711334,"2021-08-15T23:59:59.999999Z",1.9507537132121248E9,1580122,21129.919776,9.79120004202834E8
"BTCUSDT","2021-08-16T00:00:00.000000Z",48053.83,45660.0,45901.29,52480.574014,"2021-08-16T23:59:59.999999Z",2.4621276296090236E9,1655378,25847.872438,1.2131621816654189E9
"BTCUSDT","2021-08-17T00:00:00.000000Z",47160.0,44376.0,44695.950000000004,57039.341628999995,"2021-08-17T23:59:59.999999Z",2.6163395979157424E9,1781303,27320.261808,1.2539069225820968E9
"BTCUSDT","2021-08-18T00:00:00.000000Z",46000.0,44203.28,44705.29,54099.415985,"2021-08-18T23:59:59.999999Z",2.439673265947117E9,1656723,28538.223727,1.2867184047064972E9
"BTCUSDT","2021-08-19T00:00:00.000000Z",47033.0,43927.700000000004,46760.62,53411.75392,"2021-08-19T23:59:59.999999Z",2.416320067133769E9,1774382,27193.50515,1.2308275524101412E9
"BTCUSDT","2021-08-20T00:00:00.000000Z",49382.99,46622.99,49322.47,56850.352227999996,"2021-08-20T23:59:59.999999Z",2.7211317442778172E9,1950404,29725.885112,1.4229445763472955E9
"BTCUSDT","2021-08-21T00:00:00.000000Z",49757.04,48222.0,48821.87,46745.136584,"2021-08-21T23:59:59.999999Z",2.290966131376161E9,2069725,23119.673786,1.1333423677445276E9
"BTCUSDT","2021-08-22T00:00:00.000000Z",49500.0,48050.0,49239.22,37007.887794999995,"2021-08-22T23:59:59.999999Z",1.807169840169171E9,1610192,18587.877551999998,9.077081621109707E8
"BTCUSDT","2021-08-23T00:00:00.000000Z",50500.0,49029.0,49488.85,52462.541954,"2021-08-23T23:59:59.999999Z",2.616721363685172E9,2143309,26218.975120000003,1.3078176353909829E9
"BTCUSDT","2021-08-24T00:00:00.000000Z",49860.0,47600.0,47674.01,51014.594747999996,"2021-08-24T23:59:59.999999Z",2.4860793155644236E9,1692896,24702.923443,1.2038996496998262E9
"BTCUSDT","2021-08-25T00:00:00.000000Z",49264.3,47126.28,48973.32,44655.830342,"2021-08-25T23:59:59.999999Z",2.1494422715264206E9,1559186,21796.877672,1.0497120973482182E9
"BTCUSDT","2021-08-26T00:00:00.000000Z",49352.840000000004,46250.0,46843.87,49371.277773999995,"2021-08-26T23:59:59.999999Z",2.333900030229628E9,1532753,23686.563496,1.120008931619874E9
"BTCUSDT","2021-08-27T00:00:00.000000Z",49149.93,46348.0,49069.9,42068.104965,"2021-08-27T23:59:59.999999Z",2.007071230219995E9,1320503,21727.05079,1.036769755559603E9
"BTCUSDT","2021-08-28T00:00:00.000000Z",49299.0,48346.88,48895.35,26681.063786,"2021-08-28T23:59:59.999999Z",1.3039660357705495E9,793012,13895.763676999999,6.791937915995203E8
"BTCUSDT","2021-08-29T00:00:00.000000Z",49632.270000000004,47762.54,48767.83,32652.283473,"2021-08-29T23:59:59.999999Z",1.5886614163603795E9,1193046,16157.043096,7.865990886916698E8
"BTCUSDT","2021-08-30T00:00:00.000000Z",48888.61,46853.0,46982.91,40288.35083,"2021-08-30T23:59:59.999999Z",1.9323444309239259E9,1204012,19637.84056,9.422185650215596E8
"BTCUSDT","2021-08-31T00:00:00.000000Z",48246.11,46700.0,47100.89,48645.52737,"2021-08-31T23:59:59.999999Z",2.3037995713822727E9,1300400,24426.21235,1.1568788306908386E9
"BTCUSDT","2021-09-01T00:00:00.000000Z",49156.0,46512.0,48810.520000000004,49904.655280000006,"2021-09-01T23:59:59.999999Z",2.386074445415852E9,1280384,25102.36864,1.200480555049387E9
