Date,Close
2020-12-01T00:00:00.000000Z,1000
2020-12-02T00:00:00.000000Z,949.04
2020-12-03T00:00:00.000000Z,971.89
2020-12-04T00:00:00.000000Z,984.79
2020-12-05T00:00:00.000000Z,932.79
2020-12-06T00:00:00.000000Z,963.71
2020-12-07T00:00:00.000000Z,975.78
2020-12-08T00:00:00.000000Z,964.34
2020-12-09T00:00:00.000000Z,916.17
2020-12-10T00:00:00.000000Z,931.64
2020-12-11T00:00:00.000000Z,915.2
2020-12-12T00:00:00.000000Z,900.56
2020-12-13T00:00:00.000000Z,932.96
2020-12-14T00:00:00.000000Z,955.37
2020-12-15T00:00:00.000000Z,957.05
2020-12-16T00:00:00.000000Z,960.87
2020-12-17T00:00:00.000000Z,1056.54
2020-12-18T00:00:00.000000Z,1112.8
2020-12-19T00:00:00.000000Z,1128.72
2020-12-20T00:00:00.000000Z,1157.47
2020-12-21T00:00:00.000000Z,1137.75
2020-12-22T00:00:00.000000Z,1094.24
2020-12-23T00:00:00.000000Z,1138.33
2020-12-24T00:00:00.000000Z,1079.94
2020-12-25T00:00:00.000000Z,1116.78
2020-12-26T00:00:00.000000Z,1158.09
2020-12-27T00:00:00.000000Z,1224.32
2020-12-28T00:00:00.000000Z,1227.09
2020-12-29T00:00:00.000000Z,1270.14
2020-12-30T00:00:00.000000Z,1281.36
2020-12-31T00:00:00.000000Z,1338.49
2021-01-01T00:00:00.000000Z,1339.31
2021-01-02T00:00:00.000000Z,1353.08
2021-01-03T00:00:00.000000Z,1471.18
2021-01-04T00:00:00.000000Z,1559.83
2021-01-05T00:00:00.000000Z,1537.42
2021-01-06T00:00:00.000000Z,1627.61
2021-01-07T00:00:00.000000Z,1775.2
2021-01-08T00:00:00.000000Z,1879.41
2021-01-09T00:00:00.000000Z,1917.86
2021-01-10T00:00:00.000000Z,1924.49
2021-01-11T00:00:00.000000Z,1841.77
2021-01-12T00:00:00.000000Z,1684.7
2021-01-13T00:00:00.000000Z,1625.79
2021-01-14T00:00:00.000000Z,1780.85
2021-01-15T00:00:00.000000Z,1879.33
2021-01-16T00:00:00.000000Z,1769.99
2021-01-17T00:00:00.000000Z,1768.22
2021-01-18T00:00:00.000000Z,1766.63
2021-01-19T00:00:00.000000Z,1802.43
2021-01-20T00:00:00.000000Z,1797.19
2021-01-21T00:00:00.000000Z,1788.02
2021-01-22T00:00:00.000000Z,1535.4
2021-01-23T00:00:00.000000Z,1651.15
2021-01-24T00:00:00.000000Z,1624.35
2021-01-25T00:00:00.000000Z,1667.3
2021-01-26T00:00:00.000000Z,1645.22
2021-01-27T00:00:00.000000Z,1663.3
2021-01-28T00:00:00.000000Z,1543.5
2021-01-29T00:00:00.000000Z,1687.81
2021-01-30T00:00:00.000000Z,1733.87
2021-01-31T00:00:00.000000Z,1752.08
2021-02-01T00:00:00.000000Z,1693.55
2021-02-02T00:00:00.000000Z,1721.02
2021-02-03T00:00:00.000000Z,1829.8
2021-02-04T00:00:00.000000Z,1958.37
2021-02-05T00:00:00.000000Z,1916.82
2021-02-06T00:00:00.000000Z,2012.25
2021-02-07T00:00:00.000000Z,2042.03
2021-02-08T00:00:00.000000Z,2008.9
2021-02-09T00:00:00.000000Z,2338.31
2021-02-10T00:00:00.000000Z,2361.6
2021-02-11T00:00:00.000000Z,2319.49
2021-02-12T00:00:00.000000Z,2453.28
2021-02-13T00:00:00.000000Z,2467.04
2021-02-14T00:00:00.000000Z,2467.04
2021-02-15T00:00:00.000000Z,2504.27
2021-02-16T00:00:00.000000Z,2469.91
2021-02-17T00:00:00.000000Z,2517.01
2021-02-18T00:00:00.000000Z,2663.9
2021-02-19T00:00:00.000000Z,2670.07
2021-02-20T00:00:00.000000Z,2889.62
2021-02-21T00:00:00.000000Z,2864.71
2021-02-22T00:00:00.000000Z,2944.43
2021-02-23T00:00:00.000000Z,2767.42
2021-02-24T00:00:00.000000Z,2481.02
2021-02-25T00:00:00.000000Z,2533.71
2021-02-26T00:00:00.000000Z,2388.82
2021-02-27T00:00:00.000000Z,2356.97
2021-02-28T00:00:00.000000Z,2366.36
2021-03-01T00:00:00.000000Z,2311.59
2021-03-02T00:00:00.000000Z,2534.56
2021-03-03T00:00:00.000000Z,2465.83
2021-03-04T00:00:00.000000Z,2559.0
2021-03-05T00:00:00.000000Z,2466.04
2021-03-06T00:00:00.000000Z,2473.05
2021-03-07T00:00:00.000000Z,2504.71
2021-03-08T00:00:00.000000Z,2609.05
2021-03-09T00:00:00.000000Z,2690.69
2021-03-10T00:00:00.000000Z,2820.39
2021-03-11T00:00:00.000000Z,2823.95
2021-03-12T00:00:00.000000Z,2902.56
2021-03-13T00:00:00.000000Z,2851.78
2021-03-14T00:00:00.000000Z,3051.09
2021-03-15T00:00:00.000000Z,2937.2
2021-03-16T00:00:00.000000Z,2788.8
2021-03-17T00:00:00.000000Z,2859.77
2021-03-18T00:00:00.000000Z,2955.13
2021-03-19T00:00:00.000000Z,2881.55
2021-03-20T00:00:00.000000Z,2913.59
2021-03-21T00:00:00.000000Z,2914.62
2021-03-22T00:00:00.000000Z,2876.93
2021-03-23T00:00:00.000000Z,2720.89
2021-03-24T00:00:00.000000Z,2726.73
2021-03-25T00:00:00.000000Z,2607.47
2021-03-26T00:00:00.000000Z,2570.39
2021-03-27T00:00:00.000000Z,2763.68
2021-03-28T00:00:00.000000Z,2794.62
2021-03-29T00:00:00.000000Z,2787.33
2021-03-30T00:00:00.000000Z,2896.81
2021-03-31T00:00:00.000000Z,2953.73
2021-04-01T00:00:00.000000Z,2975.99
2021-04-02T00:00:00.000000Z,2999.56
2021-04-03T00:00:00.000000Z,3062.99
2021-04-04T00:00:00.000000Z,2948.28
2021-04-05T00:00:00.000000Z,3031.02
2021-04-06T00:00:00.000000Z,3119.18
2021-04-07T00:00:00.000000Z,3108.43
2021-04-08T00:00:00.000000Z,2951.2
2021-04-09T00:00:00.000000Z,3093.3
2021-04-10T00:00:00.000000Z,3093.97
2021-04-11T00:00:00.000000Z,3217.77
2021-04-12T00:00:00.000000Z,3250.01
2021-04-13T00:00:00.000000Z,3280.04
2021-04-14T00:00:00.000000Z,3487.54
2021-04-15T00:00:00.000000Z,3508.16
2021-04-16T00:00:00.000000Z,3533.5
2021-04-17T00:00:00.000000Z,3417.68
2021-04-18T00:00:00.000000Z,3336.44
2021-04-19T00:00:00.000000Z,3130.86
2021-04-20T00:00:00.000000Z,3073.44
2021-04-21T00:00:00.000000Z,3184.18
2021-04-22T00:00:00.000000Z,3061.63
2021-04-23T00:00:00.000000Z,2960.65
2021-04-24T00:00:00.000000Z,2937.34
2021-04-25T00:00:00.000000Z,2822.12
2021-04-26T00:00:00.000000Z,2816.29
2021-04-27T00:00:00.000000Z,3114.56
2021-04-28T00:00:00.000000Z,3208.98
2021-04-29T00:00:00.000000Z,3218.81
2021-04-30T00:00:00.000000Z,3186.99
2021-05-01T00:00:00.000000Z,3379.04
2021-05-02T00:00:00.000000Z,3441.71
2021-05-03T00:00:00.000000Z,3386.25
2021-05-04T00:00:00.000000Z,3551.75
2021-05-05T00:00:00.000000Z,3344.84
2021-05-06T00:00:00.000000Z,3672.15
2021-05-07T00:00:00.000000Z,3617.93
2021-05-08T00:00:00.000000Z,3661.92
2021-05-09T00:00:00.000000Z,3800.9
2021-05-10T00:00:00.000000Z,3787.09
2021-05-11T00:00:00.000000Z,3621.13
2021-05-12T00:00:00.000000Z,3761.29
2021-05-13T00:00:00.000000Z,3314.03
2021-05-14T00:00:00.000000Z,3356.61
2021-05-15T00:00:00.000000Z,3498.03
2021-05-16T00:00:00.000000Z,3265.58
2021-05-17T00:00:00.000000Z,3243.57
2021-05-18T00:00:00.000000Z,3020.84
2021-05-19T00:00:00.000000Z,3031.94
2021-05-20T00:00:00.000000Z,2344.93
2021-05-21T00:00:00.000000Z,2645.2
2021-05-22T00:00:00.000000Z,2365.65
2021-05-23T00:00:00.000000Z,2304.86
2021-05-24T00:00:00.000000Z,2100.89
2021-05-25T00:00:00.000000Z,2478.69
2021-05-26T00:00:00.000000Z,2464.99
2021-05-27T00:00:00.000000Z,2588.14
2021-05-28T00:00:00.000000Z,2506.15
2021-05-29T00:00:00.000000Z,2282.33
2021-05-30T00:00:00.000000Z,2182.47
2021-05-31T00:00:00.000000Z,2271.65
2021-06-01T00:00:00.000000Z,2452.41
2021-06-02T00:00:00.000000Z,2423.94
2021-06-03T00:00:00.000000Z,2505.09
2021-06-04T00:00:00.000000Z,2618.92
2021-06-05T00:00:00.000000Z,2449.43
2021-06-06T00:00:00.000000Z,2376.91
2021-06-07T00:00:00.000000Z,2412.77
2021-06-08T00:00:00.000000Z,2257.62
2021-06-09T00:00:00.000000Z,2232.31
2021-06-10T00:00:00.000000Z,2422.59
2021-06-11T00:00:00.000000Z,2336.56
2021-06-12T00:00:00.000000Z,2309.72
2021-06-13T00:00:00.000000Z,2249.89
2021-06-14T00:00:00.000000Z,2430.42
2021-06-15T00:00:00.000000Z,2513.66
2021-06-16T00:00:00.000000Z,2479.79
2021-06-17T00:00:00.000000Z,2356.78
2021-06-18T00:00:00.000000Z,2351.52
2021-06-19T00:00:00.000000Z,2215.63
2021-06-20T00:00:00.000000Z,2174.54
2021-06-21T00:00:00.000000Z,2203.06
2021-06-22T00:00:00.000000Z,1875.25
2021-06-23T00:00:00.000000Z,1895.66
2021-06-24T00:00:00.000000Z,2000.36
2021-06-25T00:00:00.000000Z,2064.01
2021-06-26T00:00:00.000000Z,1878.3
2021-06-27T00:00:00.000000Z,1911.25
2021-06-28T00:00:00.000000Z,2049.95
2021-06-29T00:00:00.000000Z,2066.6
2021-06-30T00:00:00.000000Z,2155.44
2021-07-01T00:00:00.000000Z,2150.11
2021-07-02T00:00:00.000000Z,2034.35
2021-07-03T00:00:00.000000Z,2058.66
2021-07-04T00:00:00.000000Z,2114.67
2021-07-05T00:00:00.000000Z,2167.75
2021-07-06T00:00:00.000000Z,2066.31
2021-07-07T00:00:00.000000Z,2125.94
2021-07-08T00:00:00.000000Z,2111.91
2021-07-09T00:00:00.000000Z,2006.37
2021-07-10T00:00:00.000000Z,2055.33
2021-07-11T00:00:00.000000Z,2029.07
2021-07-12T00:00:00.000000Z,2067.13
2021-07-13T00:00:00.000000Z,1990.59
2021-07-14T00:00:00.000000Z,1945.8
2021-07-15T00:00:00.000000Z,1959.2
2021-07-16T00:00:00.000000Z,1898.58
2021-07-17T00:00:00.000000Z,1852.74
2021-07-18T00:00:00.000000Z,1864.99
2021-07-19T00:00:00.000000Z,1873.12
2021-07-20T00:00:00.000000Z,1802.62
2021-07-21T00:00:00.000000Z,1741.14
2021-07-22T00:00:00.000000Z,1905.91
2021-07-23T00:00:00.000000Z,1926.48
2021-07-24T00:00:00.000000Z,2004.07
2021-07-25T00:00:00.000000Z,2045.59
2021-07-26T00:00:00.000000Z,2085.53
2021-07-27T00:00:00.000000Z,2164.13
2021-07-28T00:00:00.000000Z,2266.8
2021-07-29T00:00:00.000000Z,2294.6
2021-07-30T00:00:00.000000Z,2319.41
2021-07-31T00:00:00.000000Z,2422.4
2021-08-01T00:00:00.000000Z,2419.97
2021-08-02T00:00:00.000000Z,2365.8
2021-08-03T00:00:00.000000Z,2353.68
2021-08-04T00:00:00.000000Z,2295.23
2021-08-05T00:00:00.000000Z,2408.77
2021-08-06T00:00:00.000000Z,2474.68
2021-08-07T00:00:00.000000Z,2566.87
2021-08-08T00:00:00.000000Z,2720.71
2021-08-09T00:00:00.000000Z,2636.76
2021-08-10T00:00:00.000000Z,2776.81
2021-08-11T00:00:00.000000Z,2771.47
2021-08-12T00:00:00.000000Z,2808.15
2021-08-13T00:00:00.000000Z,2737.07
2021-08-14T00:00:00.000000Z,2972.88
2021-08-15T00:00:00.000000Z,2954.97
2021-08-16T00:00:00.000000Z,2981.64
2021-08-17T00:00:00.000000Z,2893.24
2021-08-18T00:00:00.000000Z,2788.24
2021-08-19T00:00:00.000000Z,2806.77
2021-08-20T00:00:00.000000Z,2968.06
2021-08-21T00:00:00.000000Z,3102.95
2021-08-22T00:00:00.000000Z,3057.21
2021-08-23T00:00:00.000000Z,3091.67
2021-08-24T00:00:00.000000Z,3150.54
2021-08-25T00:00:00.000000Z,3001.08
2021-08-26T00:00:00.000000Z,3078.07
2021-08-27T00:00:00.000000Z,2930.03
2021-08-28T00:00:00.000000Z,3111.16
2021-08-29T00:00:00.000000Z,3086.77
